restaurant_name,amenity_type,address,city,district,province,cuisine_type,phone,website,opening_hours,halal,vegetarian_friendly,latitude,longitude,osm_id,nearby_attractions,google_maps_link,image_url_1,image_url_2,image_url_3,image_url
Kele Kade,Restaurant,"Ratnapura, Sri Lanka",Ratnapura,Ratnapura,Sabaragamuwa Province,Regional,+94 45 223 0770,,,,,6.685683,80.397391,531299084.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=Kele%20Kade&center=6.685683,80.397391",https://images.pexels.com/photos/6877577/pexels-photo-6877577.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Chooti,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.951718,80.754325,2019733758.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Chooti&center=7.951718,80.754325",https://images.pexels.com/photos/6082133/pexels-photo-6082133.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pradeep,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.951681,80.754252,4599079989.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Pradeep&center=7.951681,80.754252",https://images.pexels.com/photos/6877572/pexels-photo-6877572.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
New Sigiriya Cafe,Restaurant,Inamaluwa-Sigiriya Road,Sigiriya,Matale,Central Province,Regional,,,,,,7.951838,80.754616,4685225090.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=New%20Sigiriya%20Cafe&center=7.951838,80.754616",https://images.pexels.com/photos/11490352/pexels-photo-11490352.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29415843/pexels-photo-29415843.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29394565/pexels-photo-29394565.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36577748/pexels-photo-36577748.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ahinsa Restaurant,Restaurant,Inamaluwa-Sigiriya Road,Sigiriya,Matale,Central Province,Local,+94 72 588 4187,,Mo-Su 08:00-22:00,,,7.951482,80.75428,4699591711.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Ahinsa%20Restaurant&center=7.951482,80.75428",https://images.pexels.com/photos/4451952/pexels-photo-4451952.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Home Cafe Pidurangala,Cafe,Moragaswewa-Illukwewa Road,Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.968189,80.768338,4879759085.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Home%20Cafe%20Pidurangala&center=7.968189,80.768338",https://images.pexels.com/photos/6130077/pexels-photo-6130077.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29472397/pexels-photo-29472397.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/30294324/pexels-photo-30294324.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17493822/pexels-photo-17493822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
"Mili's Restaurant, Sigiriya",Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.949759,80.759264,4879759109.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Mili%27s%20Restaurant%2C%20Sigiriya&center=7.949759,80.759264",https://images.pexels.com/photos/5761696/pexels-photo-5761696.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
New Sigiri Resort & Restaurant,Restaurant,"sigiriya, Inamaluwa-Sigiriya Road",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.949805,80.748975,4879842947.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=New%20Sigiri%20Resort%20%26%20Restaurant&center=7.949805,80.748975",https://images.pexels.com/photos/4451711/pexels-photo-4451711.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sigiriya Sinhagiri Green Hut,Restaurant,Sigiriya,Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.960325,80.743842,4879857890.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Sigiriya%20Sinhagiri%20Green%20Hut&center=7.960325,80.743842",https://images.pexels.com/photos/4732675/pexels-photo-4732675.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1640772/pexels-photo-1640772.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32255668/pexels-photo-32255668.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Croissant Hut,Restaurant,"Sigiriya, Inamaluwa-Sigiriya Road",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.951366,80.75382,4885660762.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Croissant%20Hut&center=7.951366,80.75382",https://images.pexels.com/photos/1237077/pexels-photo-1237077.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Local Food Court,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.9451,80.734537,5174255345.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Local%20Food%20Court&center=7.9451,80.734537",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Wijesiri,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.95162,80.754165,5470296221.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Wijesiri&center=7.95162,80.754165",https://images.pexels.com/photos/36448813/pexels-photo-36448813.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sigiriya Cool Place,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.95161,80.754123,6363908685.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Sigiriya%20Cool%20Place&center=7.95161,80.754123",https://images.pexels.com/photos/36299492/pexels-photo-36299492.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Shenadi restaurant,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.951512,80.754384,6616012386.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Shenadi%20restaurant&center=7.951512,80.754384",https://images.pexels.com/photos/36412537/pexels-photo-36412537.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ape Awanela,Restaurant,Inamaluwa-Sigiriya Road,Sigiriya,Matale,Central Province,Local,,,,,,7.944775,80.734469,6649050386.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Ape%20Awanela&center=7.944775,80.734469",https://images.pexels.com/photos/5041568/pexels-photo-5041568.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2097090/pexels-photo-2097090.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Kenoli restaurant,Restaurant,"65/A2, 21120, Kayamwala Road",Sigiriya,Matale,Central Province,Sri Lankan,+94776300611,,Mo-Su 11:00-21:30,,,7.949741,80.749725,7274611692.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Kenoli%20restaurant&center=7.949741,80.749725",https://images.pexels.com/photos/1872888/pexels-photo-1872888.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sajee's Place,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.944766,80.734743,7362006285.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Sajee%27s%20Place&center=7.944766,80.734743",https://images.pexels.com/photos/36183160/pexels-photo-36183160.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Wew Thawulla,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.950885,80.759195,10682926305.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Wew%20Thawulla&center=7.950885,80.759195",https://images.pexels.com/photos/35965066/pexels-photo-35965066.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
S.L. Kafe,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.946354,80.760592,10685547505.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=S.L.%20Kafe&center=7.946354,80.760592",https://images.pexels.com/photos/1121480/pexels-photo-1121480.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sigiri Rock,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Asian,,,,,,7.951025,80.759096,10692761944.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Sigiri%20Rock&center=7.951025,80.759096",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Tharumila,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Asian,,,,,,7.950982,80.759135,10692768255.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Tharumila&center=7.950982,80.759135",https://images.pexels.com/photos/3534750/pexels-photo-3534750.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Liya Restaurant,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.94921,80.749846,11027042405.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Liya%20Restaurant&center=7.94921,80.749846",https://images.pexels.com/photos/5902957/pexels-photo-5902957.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Mr cafeine,Cafe,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.94532,80.761963,11425549209.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Mr%20cafeine&center=7.94532,80.761963",https://images.pexels.com/photos/6152377/pexels-photo-6152377.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/11520188/pexels-photo-11520188.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32083239/pexels-photo-32083239.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17468822/pexels-photo-17468822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sl cafe,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.945917,80.761033,11425560743.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Sl%20cafe&center=7.945917,80.761033",https://images.pexels.com/photos/7573047/pexels-photo-7573047.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/101533/pexels-photo-101533.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1307698/pexels-photo-1307698.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1307698/pexels-photo-1307698.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
The tea bar,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.949902,80.750575,11431882555.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=The%20tea%20bar&center=7.949902,80.750575",https://images.pexels.com/photos/35911698/pexels-photo-35911698.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/312418/pexels-photo-312418.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6067421/pexels-photo-6067421.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6067421/pexels-photo-6067421.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Wow kitchen,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.949958,80.744732,11431890645.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Wow%20kitchen&center=7.949958,80.744732",https://images.pexels.com/photos/7518974/pexels-photo-7518974.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Come and taste,Restaurant,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.951071,80.745068,11431894899.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Come%20and%20taste&center=7.951071,80.745068",https://images.pexels.com/photos/5863646/pexels-photo-5863646.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Barista,Cafe,"Sigiriya, Sri Lanka",Sigiriya,Matale,Central Province,Sri Lankan,,,,,,7.951526,80.753879,11431895030.0,Sigiriya Rock Fortress; Pidurangala Rock; Dambulla Cave Temple,"https://www.google.com/maps/search/?api=1&query=Barista&center=7.951526,80.753879",https://images.pexels.com/photos/4713884/pexels-photo-4713884.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1739748/pexels-photo-1739748.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2577235/pexels-photo-2577235.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2577235/pexels-photo-2577235.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
